Num_Restaurants,TotTimeElapsed_sec,ScrapeTime_sec
1266,4142.03,13.41
1267,4144.8,2.77
1268,4147.11,2.31
1269,4150.95,3.84
1270,4154.66,3.71
1271,4157.95,3.29
1272,4161.48,3.53
1273,4164.87,3.39
1274,4168.14,3.27
1275,4170.64,2.5
1276,4173.3,2.66
1277,4176.17,2.87
1278,4178.87,2.7
1279,4182.19,3.32
1280,4185.37,3.18
1281,4188.37,3
1282,4191.28,2.91
1283,4194.7,3.42
1284,4198.09,3.39
1285,4200.91,2.82
1286,4203.92,3.01
1287,4207.86,3.94
1288,4211.47,3.61
1289,4215.08,3.61
1290,4217.77,2.69
1291,4220.81,3.04
1292,4223.56,2.75
1293,4226.58,3.02
1294,4229.95,3.37
1295,4233.48,3.53
1296,4236.16,2.68
1297,4239.12,2.96
1298,4241.7,2.58
1299,4245.42,3.72
1300,4249.12,3.7
1301,4252.5,3.38
1302,4255.27,2.77
1303,4258.22,2.95
1304,4261.08,2.86
1305,4264.44,3.36
1306,4268.31,3.87
1307,4271.77,3.46
1308,4275.05,3.28
1309,4278.61,3.56
1310,4282.64,4.03
1311,4285.3,2.66
1312,4289.05,3.75
1313,4292.48,3.43
1314,4295.14,2.66
1315,4298.91,3.77
1316,4302.36,3.45
1317,4305.61,3.25
1318,4308.16,2.55
1319,4311.22,3.06
1320,4314.31,3.09
1321,4318.12,3.81
1322,4320.81,2.69
1323,4324.94,4.13
1324,4327.91,2.97
1325,4331.66,3.75
1326,4335.39,3.73
1327,4338.03,2.64
1328,4342.06,4.03
1329,4345.11,3.05
1330,4347.81,2.7
1331,4351.37,3.56
1332,4354.02,2.65
1333,4357.31,3.29
1334,4360.06,2.75
1335,4363.3,3.24
1336,4366.64,3.34
1337,4370.12,3.48
1338,4373.23,3.11
1339,4376.09,2.86
1340,4378.91,2.82
1341,4382.03,3.12
1342,4384.64,2.61
1343,4388.7,4.06
1344,4392.56,3.86
1345,4396.11,3.55
1346,4399.59,3.48
1347,4403.3,3.71
1348,4406.48,3.18
1349,4409.02,2.54
1350,4411.52,2.5
1351,4414.8,3.28
1352,4417.48,2.68
1353,4421.33,3.85
1354,4424.03,2.7
1355,4426.53,2.5
1356,4429.89,3.36
1357,4433.19,3.3
1358,4436.09,2.9
1359,4439.14,3.05
1360,4442.52,3.38
1361,4446.28,3.76
1362,4449.87,3.59
1363,4453.41,3.54
1364,4456.78,3.37
1365,4459.91,3.13
1366,4462.47,2.56
1367,4465.33,2.86
1368,4467.81,2.48
1369,4470.55,2.74
1370,4473.75,3.2
1371,4476.83,3.08
1372,4479.67,2.84
1373,4483,3.33
1374,4485.77,2.77
1375,4489.17,3.4
1376,4492.28,3.11
1377,4494.72,2.44
1378,4498.58,3.86
1379,4501.3,2.72
1380,4504.86,3.56
1381,4507.27,2.41
1382,4510.64,3.37
1383,4513.47,2.83
1384,4516.14,2.67
1385,4520.03,3.89
1386,4530.86,10.83
1387,4534.3,3.44
1388,4537.25,2.95
1389,4540.3,3.05
1390,4543.12,2.82
1391,4546.97,3.85
1392,4550,3.03
1393,4553.53,3.53
1394,4556.5,2.97
1395,4559.5,3
1396,4562.45,2.95
1397,4566.06,3.61
1398,4569.25,3.19
1399,4572.97,3.72
1400,4575.87,2.9
1401,4578.59,2.72
1402,4581.95,3.36
1403,4584.72,2.77
1404,4587.67,2.95
1405,4590.81,3.14
1406,4594.08,3.27
1407,4597.86,3.78
1408,4601.16,3.3
1409,4603.67,2.51
1410,4607.22,3.55
1411,4609.84,2.62
1412,4612.64,2.8
1413,4615.09,2.45
1414,4618.03,2.94
1415,4621.77,3.74
1416,4624.56,2.79
1417,4627.36,2.8
1418,4630.47,3.11
1419,4633.62,3.15
1420,4636.91,3.29
1421,4639.83,2.92
1422,4642.41,2.58
1423,4645.89,3.48
1424,4649.36,3.47
1425,4652.56,3.2
1426,4665.34,12.78
1427,4667.89,2.55
1428,4671.02,3.13
1429,4673.8,2.78
1430,4677.41,3.61
1431,4680.19,2.78
1432,4683.48,3.29
1433,4686.84,3.36
1434,4690.36,3.52
1435,4692.94,2.58
1436,4696.61,3.67
1437,4699.37,2.76
1438,4702.11,2.74
1439,4704.73,2.62
1440,4707.48,2.75
1441,4709.92,2.44
1442,4713.09,3.17
1443,4715.42,2.33
1444,4718.17,2.75
1445,4721.2,3.03
1446,4724.97,3.77
1447,4728.05,3.08
1448,4731.16,3.11
1449,4734.42,3.26
1450,4737.53,3.11
1451,4741.11,3.58
1452,4744.67,3.56
1453,4747.78,3.11
1454,4751.36,3.58
1455,4754.66,3.3
1456,4757.41,2.75
1457,4759.97,2.56
1458,4762.78,2.81
1459,4765.92,3.14
1460,4768.95,3.03
1461,4772.86,3.91
1462,4775.58,2.72
1463,4778.87,3.29
1464,4782.34,3.47
1465,4784.8,2.46
1466,4787.05,2.25
1467,4790.59,3.54
1468,4793.72,3.13
1469,4796.23,2.51
1470,4798.58,2.35
1471,4801.62,3.04
1472,4804.67,3.05
1473,4806.84,2.17
1474,4809.48,2.64
1475,4811.94,2.46
1476,4814.47,2.53
1477,4816.95,2.48
1478,4819.98,3.03
1479,4822.19,2.21
1480,4824.72,2.53
1481,4827.75,3.03
1482,4830.77,3.02
1483,4833.67,2.9
1484,4837.19,3.52
1485,4840.89,3.7
1486,4843.14,2.25
1487,4846.7,3.56
1488,4848.86,2.16
1489,4851.44,2.58
1490,4854.23,2.79
1491,4857.05,2.82
1492,4859.97,2.92
1493,4863.16,3.19
1494,4865.86,2.7
1495,4868.27,2.41
1496,4871.22,2.95
1497,4874.02,2.8
1498,4877.12,3.1
1499,4880.31,3.19
1500,4884,3.69
1501,4886.7,2.7
1502,4888.91,2.21
1503,4892.41,3.5
1504,4895.44,3.03
1505,4898.12,2.68
1506,4900.98,2.86
1507,4903.66,2.68
1508,4906.87,3.21
1509,4910.16,3.29
1510,4912.73,2.57
1511,4915.23,2.5
1512,4918.44,3.21
1513,4921.5,3.06
1514,4923.75,2.25
1515,4926.16,2.41
1516,4929.31,3.15
1517,4931.97,2.66
1518,4934.53,2.56
1519,4937.14,2.61
1520,4940.55,3.41
1521,4942.59,2.04
1522,4946.27,3.68
1523,4948.81,2.54
1524,4951.62,2.81
1525,4954.5,2.88
1526,4956.64,2.14
1527,4959.41,2.77
1528,4962.25,2.84
1529,4964.67,2.42
1530,4967.58,2.91
1531,4971,3.42
1532,4979.41,8.41
1533,4981.7,2.29
1534,4997.53,15.83
1535,4999.92,2.39
1536,5013.09,13.17
1537,5027.03,13.94
1538,5030.45,3.42
1539,5033.92,3.47
1540,5037.02,3.1
1541,5040.48,3.46
1542,5043.62,3.14
1543,5047.08,3.46
1544,5050.22,3.14
1545,5053.53,3.31
1546,5056.25,2.72
1547,5059.42,3.17
1548,5062.55,3.13
1549,5065.11,2.56
1550,5068.27,3.16
1551,5071.39,3.12
1552,5074.41,3.02
1553,5077.44,3.03
1554,5080.84,3.4
1555,5084.16,3.32
1556,5087.62,3.46
1557,5090.62,3
1558,5094.41,3.79
1559,5097.28,2.87
1560,5100.33,3.05
1561,5103.03,2.7
1562,5106.83,3.8
1563,5110.77,3.94
1564,5114.28,3.51
1565,5117.17,2.89
1566,5120.36,3.19
1567,5123.06,2.7
1568,5126.45,3.39
1569,5130.06,3.61
1570,5132.72,2.66
1571,5135.97,3.25
1572,5138.28,2.31
1573,5141.77,3.49
1574,5144.78,3.01
1575,5147.56,2.78
1576,5150.33,2.77
1577,5153.22,2.89
1578,5156.03,2.81
1579,5159.3,3.27
1580,5162.31,3.01
1581,5165.33,3.02
1582,5168.81,3.48
1583,5171.64,2.83
1584,5174.59,2.95
1585,5177.87,3.28
1586,5181.47,3.6
1587,5185.09,3.62
1588,5188.34,3.25
1589,5191.31,2.97
1590,5195.37,4.06
1591,5198.47,3.1
1592,5202.84,4.37
1593,5206.28,3.44
1594,5209.33,3.05
1595,5212.41,3.08
1596,5215.67,3.26
1597,5218.41,2.74
1598,5221,2.59
1599,5223.75,2.75
1600,5226.95,3.2
1601,5229.87,2.92
1602,5232.97,3.1
1603,5236.53,3.56
1604,5239.41,2.88
1605,5242.89,3.48
1606,5245.98,3.09
1607,5249,3.02
1608,5252.03,3.03
1609,5255.27,3.24
1610,5259.06,3.79
1611,5262.14,3.08
1612,5264.48,2.34
1613,5268.09,3.61
1614,5271.28,3.19
1615,5274,2.72
1616,5276.78,2.78
1617,5279.42,2.64
1618,5282.64,3.22
1619,5285.92,3.28
1620,5289.16,3.24
1621,5292.55,3.39
1622,5295.72,3.17
1623,5299.67,3.95
1624,5303.95,4.28
1625,5306.7,2.75
1626,5309.75,3.05
1627,5313.27,3.52
1628,5316.64,3.37
1629,5320.67,4.03
1630,5323.58,2.91
1631,5326.33,2.75
1632,5328.89,2.56
1633,5332.03,3.14
1634,5334.92,2.89
1635,5338.41,3.49
1636,5341.03,2.62
1637,5343.7,2.67
1638,5347.11,3.41
1639,5350.62,3.51
1640,5353.56,2.94
1641,5357.95,4.39
1642,5360.64,2.69
1643,5363.62,2.98
1644,5366.61,2.99
1645,5370.23,3.62
1646,5373.34,3.11
1647,5377.08,3.74
1648,5380,2.92
1649,5382.89,2.89
1650,5385.95,3.06
1651,5389.27,3.32
1652,5391.75,2.48
1653,5394.09,2.34
1654,5397.53,3.44
1655,5399.83,2.3
1656,5402.59,2.76
1657,5417.08,14.49
1658,5420.61,3.53
1659,5423.62,3.01
1660,5426.55,2.93
1661,5429.44,2.89
1662,5432.33,2.89
1663,5435.66,3.33
1664,5439.12,3.46
1665,5442.3,3.18
1666,5445.06,2.76
1667,5447.86,2.8
1668,5451.12,3.26
1669,5454.41,3.29
1670,5458.23,3.82
1671,5461.42,3.19
1672,5464.78,3.36
1673,5467.52,2.74
1674,5470.37,2.85
1675,5473.67,3.3
1676,5475.97,2.3
1677,5479.06,3.09
1678,5482.31,3.25
1679,5485.37,3.06
1680,5488.44,3.07
1681,5492.22,3.78
1682,5495.16,2.94
1683,5497.98,2.82
1684,5501.5,3.52
1685,5504.44,2.94
1686,5507.75,3.31
1687,5511.14,3.39
1688,5514.05,2.91
1689,5517.03,2.98
1690,5520.16,3.13
1691,5523.02,2.86
1692,5525.81,2.79
1693,5528.61,2.8
1694,5531.7,3.09
1695,5535.3,3.6
1696,5538.45,3.15
1697,5541.62,3.17
1698,5544.7,3.08
1699,5547.47,2.77
1700,5550.31,2.84
1701,5553.36,3.05
1702,5556.06,2.7
1703,5558.66,2.6
1704,5562.03,3.37
1705,5565.67,3.64
1706,5568.89,3.22
1707,5572.05,3.16
1708,5574.61,2.56
1709,5577.34,2.73
1710,5580.2,2.86
1711,5583.5,3.3
1712,5586.73,3.23
1713,5589.81,3.08
1714,5593.12,3.31
1715,5596.48,3.36
1716,5599.48,3
1717,5601.97,2.49
1718,5604.72,2.75
1719,5607.11,2.39
1720,5609.75,2.64
1721,5613.14,3.39
1722,5616.45,3.31
1723,5619.28,2.83
1724,5622.31,3.03
1725,5624.8,2.49
1726,5627.58,2.78
1727,5630.95,3.37
1728,5633.53,2.58
1729,5636.06,2.53
1730,5638.45,2.39
1731,5641.44,2.99
1732,5645.16,3.72
1733,5648.19,3.03
1734,5650.92,2.73
1735,5654.16,3.24
1736,5656.55,2.39
1737,5660.08,3.53
1738,5663.94,3.86
1739,5666.31,2.37
1740,5669.39,3.08
1741,5671.77,2.38
1742,5674.92,3.15
1743,5677.72,2.8
1744,5680.41,2.69
1745,5682.81,2.4
1746,5686.58,3.77
1747,5689.12,2.54
1748,5692.02,2.9
1749,5695,2.98
1750,5698.31,3.31
1751,5701.52,3.21
1752,5704.42,2.9
1753,5707.58,3.16
1754,5710.72,3.14
1755,5714.12,3.4
1756,5717.59,3.47
1757,5721.55,3.96
1758,5724.87,3.32
1759,5728.23,3.36
1760,5731.37,3.14
1761,5734.45,3.08
1762,5737.27,2.82
1763,5740.33,3.06
1764,5742.97,2.64
1765,5749.05,6.08
1766,5751.45,2.4
1767,5754.37,2.92
1768,5756.98,2.61
1769,5760.41,3.43
1770,5763.73,3.32
1771,5766.66,2.93
1772,5770.37,3.71
1773,5773.77,3.4
1774,5776.95,3.18
1775,5780.41,3.46
1776,5782.87,2.46
1777,5794.87,12
1778,5797.87,3
1779,5800.77,2.9
1780,5803.56,2.79
1781,5806.87,3.31
1782,5809.69,2.82
1783,5812.25,2.56
1784,5815.41,3.16
1785,5817.83,2.42
1786,5821.56,3.73
1787,5825.41,3.85
1788,5828.64,3.23
1789,5831.94,3.3
1790,5835.06,3.12
1791,5838.02,2.96
1792,5840.95,2.93
1793,5843.56,2.61
1794,5845.83,2.27
1795,5848.98,3.15
1796,5852.67,3.69
1797,5855.61,2.94
1798,5858.28,2.67
1799,5861.62,3.34
1800,5864.44,2.82
1801,5867.64,3.2
1802,5870.58,2.94
1803,5873.22,2.64
1804,5876.86,3.64
1805,5880.25,3.39
1806,5883.14,2.89
1807,5886.25,3.11
1808,5888.95,2.7
1809,5892.66,3.71
1810,5895.61,2.95
1811,5898.48,2.87
1812,5901.03,2.55
1813,5903.89,2.86
1814,5906.87,2.98
1815,5909.22,2.35
1816,5912.02,2.8
1817,5915.23,3.21
1818,5919,3.77
1819,5922.23,3.23
1820,5925.97,3.74
1821,5928.78,2.81
1822,5931.42,2.64
1823,5934.11,2.69
1824,5937.33,3.22
1825,5939.94,2.61
1826,5943.25,3.31
1827,5946.34,3.09
1828,5950.2,3.86
1829,5954.09,3.89
1830,5956.75,2.66
1831,5959.81,3.06
1832,5962.16,2.35
1833,5965.41,3.25
1834,5967.94,2.53
1835,5971.45,3.51
1836,5974.02,2.57
1837,5977.05,3.03
1838,5980,2.95
1839,5983.67,3.67
1840,5986.33,2.66
1841,5989.34,3.01
1842,5991.97,2.63
1843,5996,4.03
1844,5998.81,2.81
1845,6001.64,2.83
1846,6004.33,2.69
1847,6007.83,3.5
1848,6010.92,3.09
1849,6013.58,2.66
1850,6016.14,2.56
1851,6019.05,2.91
1852,6022.37,3.32
1853,6026.19,3.82
1854,6029.27,3.08
1855,6032.47,3.2
1856,6036.23,3.76
1857,6039,2.77
1858,6042.17,3.17
1859,6045.17,3
1860,6047.98,2.81
1861,6051,3.02
1862,6054.19,3.19
1863,6056.84,2.65
1864,6059.48,2.64
1865,6062.62,3.14
1866,6065.78,3.16
1867,6068.56,2.78
1868,6072.42,3.86
1869,6076.44,4.02
1870,6079.12,2.68
1871,6082.45,3.33
1872,6084.84,2.39
1873,6089.75,4.91
1874,6093.52,3.77
1875,6096.25,2.73
1876,6098.86,2.61
1877,6102.44,3.58
1878,6105.47,3.03
1879,6108.91,3.44
1880,6112.11,3.2
1881,6115.19,3.08
1882,6118.91,3.72
1883,6121.81,2.9
1884,6124.34,2.53
1885,6127.37,3.03
1886,6129.64,2.27
1887,6133.14,3.5
1888,6135.87,2.73
1889,6139.05,3.18
1890,6141.23,2.18
1891,6143.98,2.75
1892,6147.12,3.14
1893,6149.84,2.72
1894,6152.81,2.97
1895,6155.91,3.1
1896,6158.27,2.36
1897,6167.5,9.23
1898,6171.95,4.45
1899,6174.69,2.74
1900,6178.16,3.47
1901,6181.37,3.21
1902,6184.11,2.74
1903,6187.77,3.66
1904,6191.28,3.51
1905,6194.86,3.58
1906,6198.09,3.23
1907,6200.73,2.64
1908,6203.86,3.13
1909,6206.75,2.89
1910,6209.97,3.22
1911,6212.77,2.8
1912,6216.48,3.71
1913,6219.66,3.18
1914,6222.66,3
1915,6225.78,3.12
1916,6229.22,3.44
1917,6232.42,3.2
1918,6235.16,2.74
1919,6237.92,2.76
1920,6241.3,3.38
1921,6244.16,2.86
1922,6246.86,2.7
1923,6250.83,3.97
1924,6253.97,3.14
1925,6258.53,4.56
1926,6261.56,3.03
1927,6264.19,2.63
1928,6267.27,3.08
1929,6270.06,2.79
1930,6273.3,3.24
1931,6277.59,4.29
1932,6280.31,2.72
1933,6284.12,3.81
1934,6287.45,3.33
1935,6290.67,3.22
1936,6293.48,2.81
1937,6308.92,15.44
1938,6313.12,4.2
1939,6316.92,3.8
1940,6319.64,2.72
1941,6323.89,4.25
1942,6327.58,3.69
1943,6330.16,2.58
1944,6333.48,3.32
1945,6336.81,3.33
1946,6340.14,3.33
1947,6344.05,3.91
1948,6347.44,3.39
1949,6350.66,3.22
1950,6353.95,3.29
1951,6357.75,3.8
1952,6361.3,3.55
1953,6364.17,2.87
1954,6367.61,3.44
1955,6371.23,3.62
1956,6374.83,3.6
1957,6378.08,3.25
1958,6381.14,3.06
1959,6384.31,3.17
1960,6387.67,3.36
1961,6391.58,3.91
1962,6394.62,3.04
1963,6397.58,2.96
1964,6400.72,3.14
1965,6404.87,4.15
1966,6408.31,3.44
1967,6412,3.69
1968,6414.94,2.94
1969,6419.11,4.17
1970,6423.59,4.48
1971,6427,3.41
1972,6431,4
1973,6435.02,4.02
1974,6438.11,3.09
1975,6442.34,4.23
1976,6445.42,3.08
1977,6449.37,3.95
1978,6452.55,3.18
1979,6456.19,3.64
1980,6459.28,3.09
1981,6462.2,2.92
1982,6465.44,3.24
1983,6468.3,2.86
1984,6472.69,4.39
1985,6476.2,3.51
1986,6478.78,2.58
1987,6482.45,3.67
1988,6486.42,3.97
1989,6490.3,3.88
1990,6493.03,2.73
1991,6496.33,3.3
1992,6499.41,3.08
1993,6503.41,4
1994,6506.98,3.57
1995,6509.7,2.72
1996,6513.06,3.36
1997,6516.03,2.97
1998,6519.53,3.5
1999,6522.31,2.78
2000,6527.06,4.75
2001,6530.33,3.27
2002,6533.44,3.11
2003,6536.27,2.83
2004,6540.89,4.62
2005,6543.62,2.73
2006,6546.58,2.96
2007,6549.09,2.51
2008,6552.36,3.27
2009,6555.7,3.34
2010,6559.37,3.67
2011,6562.77,3.4
2012,6565.59,2.82
2013,6568.14,2.55
2014,6571.16,3.02
2015,6574.08,2.92
2016,6577.12,3.04
2017,6580.16,3.04
2018,6583.06,2.9
2019,6586.33,3.27
2020,6589.44,3.11
2021,6592.56,3.12
2022,6596.53,3.97
2023,6599.84,3.31
2024,6603.03,3.19
2025,6605.98,2.95
2026,6608.84,2.86
2027,6612.37,3.53
2028,6614.92,2.55
2029,6617.69,2.77
2030,6621.12,3.43
2031,6624.19,3.07
2032,6627.95,3.76
2033,6631.06,3.11
2034,6634.09,3.03
2035,6636.56,2.47
2036,6639.53,2.97
2037,6642.39,2.86
2038,6645.7,3.31
2039,6649.02,3.32
2040,6653.2,4.18
2041,6656.67,3.47
2042,6659.31,2.64
2043,6662.06,2.75
2044,6664.86,2.8
2045,6668.08,3.22
2046,6671.36,3.28
2047,6674.34,2.98
2048,6677.72,3.38
2049,6680.84,3.12
2050,6684.5,3.66
2051,6688.12,3.62
2052,6691.48,3.36
2053,6695.47,3.99
2054,6698.31,2.84
2055,6702.34,4.03
2056,6705.61,3.27
2057,6717.34,11.73
2058,6720.5,3.16
2059,6723.87,3.37
2060,6727.39,3.52
2061,6731.87,4.48
2062,6735.02,3.15
2063,6737.81,2.79
2064,6741.36,3.55
2065,6744.84,3.48
2066,6748.03,3.19
2067,6751.16,3.13
2068,6754.97,3.81
2069,6758.16,3.19
2070,6762.05,3.89
2071,6765.66,3.61
2072,6768.95,3.29
2073,6773.48,4.53
2074,6776.92,3.44
2075,6780.52,3.6
2076,6784.19,3.67
2077,6787.91,3.72
2078,6791.52,3.61
2079,6794.17,2.65
2080,6797.39,3.22
2081,6800.62,3.23
2082,6803.7,3.08
2083,6807.2,3.5
2084,6810.72,3.52
2085,6814,3.28
2086,6817.69,3.69
2087,6822.28,4.59
2088,6825.12,2.84
2089,6828.22,3.1
2090,6831.33,3.11
2091,6834.92,3.59
2092,6837.72,2.8
2093,6840.84,3.12
2094,6844.31,3.47
2095,6847.33,3.02
2096,6851.42,4.09
2097,6862.81,11.39
2098,6865.84,3.03
2099,6869,3.16
2100,6872.78,3.78
2101,6876.72,3.94
2102,6879.19,2.47
2103,6882.19,3
2104,6885.39,3.2
2105,6888,2.61
2106,6891.11,3.11
2107,6894.05,2.94
2108,6897.42,3.37
2109,6900.48,3.06
2110,6903.92,3.44
2111,6907.55,3.63
2112,6910.61,3.06
2113,6913.3,2.69
2114,6916.06,2.76
2115,6918.58,2.52
2116,6921.8,3.22
2117,6924.53,2.73
2118,6928.23,3.7
2119,6931.09,2.86
2120,6933.92,2.83
2121,6937.06,3.14
2122,6940.59,3.53
2123,6943.06,2.47
2124,6946.73,3.67
2125,6949.75,3.02
2126,6953.41,3.66
2127,6956.48,3.07
2128,6959.27,2.79
2129,6962.3,3.03
2130,6965.73,3.43
2131,6969.55,3.82
2132,6972.73,3.18
2133,6976.86,4.13
2134,6979.27,2.41
2135,6982.02,2.75
2136,6984.73,2.71
2137,6997.14,12.41
2138,7000.69,3.55
2139,7003.87,3.18
2140,7006.62,2.75
2141,7009.39,2.77
2142,7013.44,4.05
2143,7016.67,3.23
2144,7019.16,2.49
2145,7023.11,3.95
2146,7026.27,3.16
2147,7029.95,3.68
2148,7034.12,4.17
2149,7038.16,4.04
2150,7042.11,3.95
2151,7045.23,3.12
2152,7048.59,3.36
2153,7053.5,4.91
2154,7057.36,3.86
2155,7060.75,3.39
2156,7063.48,2.73
2157,7066.16,2.68
2158,7068.87,2.71
2159,7072.8,3.93
2160,7076.25,3.45
2161,7079.27,3.02
2162,7082.7,3.43
2163,7086.75,4.05
2164,7090.05,3.3
2165,7093.89,3.84
2166,7096.61,2.72
2167,7099.95,3.34
2168,7102.66,2.71
2169,7106.55,3.89
2170,7109.66,3.11
2171,7112.98,3.32
2172,7117.02,4.04
2173,7120.25,3.23
2174,7123.77,3.52
2175,7126.53,2.76
2176,7129.98,3.45
2177,7142.34,12.36
2178,7145.45,3.11
2179,7148.36,2.91
2180,7151.52,3.16
2181,7154.25,2.73
2182,7156.91,2.66
2183,7159.83,2.92
2184,7162.98,3.15
2185,7165.98,3
2186,7168.94,2.96
2187,7171.58,2.64
2188,7174.89,3.31
2189,7177.53,2.64
2190,7180.16,2.63
2191,7183.23,3.07
2192,7186.73,3.5
2193,7190.25,3.52
2194,7193.72,3.47
2195,7197.27,3.55
2196,7200.23,2.96
2197,7204.16,3.93
2198,7207.41,3.25
2199,7211.22,3.81
2200,7214.45,3.23
2201,7217.92,3.47
2202,7221.73,3.81
2203,7224.31,2.58
2204,7227.22,2.91
2205,7230.16,2.94
2206,7233.22,3.06
2207,7235.92,2.7
2208,7238.73,2.81
2209,7241.78,3.05
2210,7245.19,3.41
2211,7248.08,2.89
2212,7251.5,3.42
2213,7254.23,2.73
2214,7257.34,3.11
2215,7260.33,2.99
2216,7264.09,3.76
2217,7267.58,3.49
2218,7272.14,4.56
2219,7275,2.86
2220,7278.12,3.12
2221,7281.11,2.99
2222,7284.31,3.2
2223,7286.69,2.38
2224,7289.89,3.2
2225,7293.14,3.25
2226,7295.78,2.64
2227,7298.5,2.72
2228,7301.56,3.06
2229,7304.95,3.39
2230,7307.84,2.89
2231,7310.44,2.6
2232,7313.83,3.39
2233,7317.8,3.97
2234,7320.83,3.03
2235,7323.53,2.7
2236,7326.27,2.74
2237,7329.78,3.51
2238,7333.03,3.25
2239,7335.92,2.89
2240,7338.91,2.99
2241,7342.06,3.15
2242,7344.75,2.69
2243,7347.27,2.52
2244,7350.02,2.75
2245,7353.7,3.68
2246,7356.78,3.08
2247,7360.17,3.39
2248,7362.67,2.5
2249,7365.81,3.14
2250,7368.89,3.08
2251,7372.2,3.31
2252,7374.73,2.53
2253,7377.44,2.71
2254,7380.25,2.81
2255,7383.36,3.11
2256,7386.2,2.84
2257,7389.25,3.05
2258,7392.95,3.7
2259,7395.84,2.89
2260,7398.58,2.74
2261,7402.92,4.34
2262,7405.53,2.61
2263,7410.11,4.58
2264,7412.83,2.72
2265,7415.97,3.14
2266,7419.31,3.34
2267,7423.28,3.97
2268,7426.61,3.33
2269,7430.22,3.61
2270,7433.87,3.65
2271,7436.94,3.07
2272,7440.55,3.61
2273,7443.23,2.68
2274,7445.86,2.63
2275,7448.83,2.97
2276,7452.59,3.76
2277,7455.72,3.13
2278,7458.77,3.05
2279,7461.97,3.2
2280,7464.72,2.75
2281,7468.27,3.55
2282,7471.27,3
2283,7474.27,3
2284,7477.56,3.29
2285,7480.8,3.24
2286,7484.25,3.45
2287,7486.73,2.48
2288,7489.52,2.79
2289,7492.98,3.46
2290,7496.45,3.47
2291,7499.08,2.63
2292,7501.59,2.51
2293,7505.25,3.66
2294,7507.81,2.56
2295,7511.87,4.06
2296,7514.98,3.11
2297,7525.37,10.39
2298,7528.48,3.11
2299,7531.48,3
2300,7535.28,3.8
2301,7538.33,3.05
2302,7541.06,2.73
2303,7545.08,4.02
2304,7547.89,2.81
2305,7551.12,3.23
2306,7553.89,2.77
2307,7557.37,3.48
2308,7561.25,3.88
2309,7564.2,2.95
2310,7567.22,3.02
2311,7570.33,3.11
2312,7573.81,3.48
2313,7577.16,3.35
2314,7580.23,3.07
2315,7583,2.77
2316,7586.11,3.11
2317,7589.7,3.59
2318,7592.44,2.74
2319,7594.64,2.2
2320,7598.2,3.56
2321,7601.22,3.02
2322,7604.09,2.87
2323,7606.94,2.85
2324,7609.81,2.87
2325,7612.61,2.8
2326,7615.97,3.36
2327,7618.83,2.86
2328,7621.91,3.08
2329,7624.7,2.79
2330,7628,3.3
2331,7632.62,4.62
2332,7635.66,3.04
2333,7639.14,3.48
2334,7642.81,3.67
2335,7645.7,2.89
2336,7649.27,3.57
2337,7657.7,8.43
2338,7660.83,3.13
2339,7663.55,2.72
2340,7666.59,3.04
2341,7669.23,2.64
2342,7673.22,3.99
2343,7676.17,2.95
2344,7678.97,2.8
2345,7682.03,3.06
2346,7685.58,3.55
2347,7689.17,3.59
2348,7692.78,3.61
2349,7695.91,3.13
2350,7698.84,2.93
2351,7701.98,3.14
2352,7705.45,3.47
2353,7708.52,3.07
2354,7711.84,3.32
2355,7714.37,2.53
2356,7717.44,3.07
2357,7720.77,3.33
2358,7724.33,3.56
2359,7727.2,2.87
2360,7729.98,2.78
2361,7733.05,3.07
2362,7736.09,3.04
2363,7739.42,3.33
2364,7741.91,2.49
2365,7745.33,3.42
2366,7748.66,3.33
2367,7752.23,3.57
2368,7755.62,3.39
2369,7758.56,2.94
2370,7761.53,2.97
2371,7764.56,3.03
2372,7767.17,2.61
2373,7771.25,4.08
2374,7773.91,2.66
2375,7776.78,2.87
2376,7779.55,2.77
2377,7789.48,9.93
2378,7792.31,2.83
2379,7795.59,3.28
2380,7799.14,3.55
2381,7804.02,4.88
2382,7808.34,4.32
2383,7812.73,4.39
2384,7815.84,3.11
2385,7818.75,2.91
2386,7822.69,3.94
2387,7825.61,2.92
2388,7829.83,4.22
2389,7833.53,3.7
2390,7837.75,4.22
2391,7840.67,2.92
2392,7844.08,3.41
2393,7848.19,4.11
2394,7852.78,4.59
2395,7856.52,3.74
2396,7860,3.48
2397,7863.37,3.37
2398,7867.2,3.83
2399,7871.19,3.99
2400,7874.56,3.37
2401,7877.91,3.35
2402,7881.73,3.82
2403,7884.69,2.96
2404,7887.7,3.01
2405,7891.08,3.38
2406,7894.36,3.28
2407,7898.58,4.22
2408,7901.89,3.31
2409,7905.28,3.39
2410,7909.22,3.94
2411,7913.02,3.8
2412,7916.48,3.46
2413,7920.58,4.1
2414,7923.97,3.39
2415,7926.95,2.98
2416,7930.67,3.72
2417,7940.05,9.38
2418,7942.55,2.5
2419,7945.87,3.32
2420,7948.66,2.79
2421,7952.75,4.09
2422,7955.66,2.91
2423,7959.28,3.62
2424,7962.16,2.88
2425,7965.56,3.4
2426,7969.28,3.72
2427,7971.95,2.67
2428,7975.3,3.35
2429,7978.92,3.62
2430,7981.56,2.64
2431,7984.87,3.31
2432,7987.86,2.99
2433,7990.66,2.8
2434,7993.59,2.93
2435,7996.89,3.3
